Time,Signal
-0.004988,-10.4
-0.004984,-10.0
-0.00498,-10.0
-0.004976,-10.0
-0.004972,-10.0
-0.004968,-10.0
-0.004964,-10.0
-0.00496,-10.0
-0.004956,-9.6
-0.004952,-9.6
-0.004948,-10.0
-0.004944,-9.6
-0.00494,-9.6
-0.004936,-9.6
-0.004932,-9.6
-0.004928,-9.6
-0.004924,-9.2
-0.00492,-9.2
-0.004916,-9.2
-0.004912,-9.2
-0.004908,-9.2
-0.004904,-9.2
-0.0049,-9.2
-0.004896,-9.2
-0.004892,-8.8
-0.004888,-8.8
-0.004884,-8.8
-0.00488,-8.4
-0.004876,-8.4
-0.004872,-8.4
-0.004868,-8.8
-0.004864,-8.4
-0.00486,-8.8
-0.004856,-8.4
-0.004852,-8.4
-0.004848,-8.4
-0.004844,-8.4
-0.00484,-8.0
-0.004836,-8.4
-0.004832,-8.0
-0.004828,-7.6
-0.004824,-8.0
-0.00482,-8.0
-0.004816,-7.6
-0.004812,-7.6
-0.004808,-7.6
-0.004804,-7.6
-0.0048,-7.6
-0.004796,-7.6
-0.004792,-6.8
-0.004788,-7.2
-0.004784,-7.2
-0.00478,-7.2
-0.004776,-7.2
-0.004772,-6.8
-0.004768,-6.8
-0.004764,-6.8
-0.00476,-6.8
-0.004756,-6.8
-0.004752,-6.8
-0.004748,-6.4
-0.004744,-6.4
-0.00474,-6.4
-0.004736,-6.0
-0.004732,-6.4
-0.004728,-6.0
-0.004724,-6.0
-0.00472,-6.0
-0.004716,-6.0
-0.004712,-5.6
-0.004708,-6.0
-0.004704,-5.6
-0.0047,-5.6
-0.004696,-5.2
-0.004692,-5.2
-0.004688,-5.6
-0.004684,-5.2
-0.00468,-5.2
-0.004676,-5.2
-0.004672,-5.2
-0.004668,-4.8
-0.004664,-4.8
-0.00466,-4.8
-0.004656,-4.8
-0.004652,-4.8
-0.004648,-4.4
-0.004644,-4.4
-0.00464,-4.4
-0.004636,-4.0
-0.004632,-4.0
-0.004628,-4.0
-0.004624,-4.0
-0.00462,-4.0
-0.004616,-4.0
-0.004612,-3.6
-0.004608,-4.0
-0.004604,-3.2
-0.0046,-3.2
-0.004596,-3.2
-0.004592,-3.6
-0.004588,-3.2
-0.004584,-3.2
-0.00458,-3.2
-0.004576,-3.2
-0.004572,-3.2
-0.004568,-2.8
-0.004564,-2.8
-0.00456,-2.8
-0.004556,-2.8
-0.004552,-2.4
-0.004548,-2.0
-0.004544,-2.4
-0.00454,-2.0
-0.004536,-2.0
-0.004532,-2.0
-0.004528,-2.0
-0.004524,-2.0
-0.00452,-1.6
-0.004516,-1.6
-0.004512,-1.6
-0.004508,-1.6
-0.004504,-1.2
-0.0045,-1.6
-0.004496,-1.2
-0.004492,-1.2
-0.004488,-1.2
-0.004484,-1.2
-0.00448,-1.2
-0.004476,-0.8
-0.004472,-0.8
-0.004468,-1.2
-0.004464,-0.4
-0.00446,-0.4
-0.004456,-0.4
-0.004452,-0.4
-0.004448,-0.4
-0.004444,-0.4
-0.00444,0.0
-0.004436,0.4
-0.004432,0.0
-0.004428,0.0
-0.004424,0.0
-0.00442,0.0
-0.004416,0.4
-0.004412,0.4
-0.004408,0.4
-0.004404,0.4
-0.0044,0.4
-0.004396,0.8
-0.004392,0.8
-0.004388,0.8
-0.004384,0.8
-0.00438,0.8
-0.004376,1.6
-0.004372,1.2
-0.004368,1.2
-0.004364,1.2
-0.00436,1.2
-0.004356,1.6
-0.004352,1.6
-0.004348,1.6
-0.004344,1.6
-0.00434,1.6
-0.004336,2.0
-0.004332,2.0
-0.004328,2.0
-0.004324,2.0
-0.00432,2.4
-0.004316,2.4
-0.004312,2.4
-0.004308,2.4
-0.004304,2.4
-0.0043,2.4
-0.004296,2.8
-0.004292,2.8
-0.004288,2.8
-0.004284,2.8
-0.00428,2.8
-0.004276,2.8
-0.004272,2.8
-0.004268,2.8
-0.004264,3.2
-0.00426,3.2
-0.004256,3.6
-0.004252,3.2
-0.004248,3.6
-0.004244,3.6
-0.00424,3.6
-0.004236,3.2
-0.004232,3.6
-0.004228,3.6
-0.004224,4.0
-0.00422,4.0
-0.004216,4.0
-0.004212,4.0
-0.004208,4.0
-0.004204,4.0
-0.0042,4.0
-0.004196,4.4
-0.004192,4.4
-0.004188,4.4
-0.004184,4.4
-0.00418,4.4
-0.004176,4.4
-0.004172,4.8
-0.004168,4.8
-0.004164,4.4
-0.00416,4.8
-0.004156,4.8
-0.004152,4.8
-0.004148,4.8
-0.004144,5.2
-0.00414,5.2
-0.004136,5.2
-0.004132,5.2
-0.004128,5.2
-0.004124,5.2
-0.00412,5.2
-0.004116,5.6
-0.004112,5.2
-0.004108,5.2
-0.004104,5.2
-0.0041,5.6
-0.004096,5.6
-0.004092,5.6
-0.004088,5.6
-0.004084,5.6
-0.00408,6.0
-0.004076,6.0
-0.004072,5.6
-0.004068,6.0
-0.004064,6.0
-0.00406,6.0
-0.004056,6.0
-0.004052,6.0
-0.004048,6.4
-0.004044,6.4
-0.00404,6.4
-0.004036,6.4
-0.004032,6.4
-0.004028,6.4
-0.004024,6.4
-0.00402,6.4
-0.004016,6.4
-0.004012,6.4
-0.004008,6.4
-0.004004,6.4
-0.004,6.8
-0.003996,6.4
-0.003992,6.8
-0.003988,6.8
-0.003984,6.4
-0.00398,6.8
-0.003976,6.8
-0.003972,6.8
-0.003968,6.8
-0.003964,6.8
-0.00396,6.8
-0.003956,6.8
-0.003952,6.8
-0.003948,6.8
-0.003944,7.2
-0.00394,6.8
-0.003936,7.2
-0.003932,7.2
-0.003928,7.2
-0.003924,7.2
-0.00392,7.2
-0.003916,7.2
-0.003912,7.2
-0.003908,7.2
-0.003904,7.2
-0.0039,7.6
-0.003896,7.2
-0.003892,7.2
-0.003888,7.6
-0.003884,7.2
-0.00388,7.6
-0.003876,7.6
-0.003872,7.6
-0.003868,7.6
-0.003864,7.6
-0.00386,7.6
-0.003856,7.6
-0.003852,7.6
-0.003848,8.0
-0.003844,7.6
-0.00384,7.6
-0.003836,7.6
-0.003832,8.0
-0.003828,8.0
-0.003824,7.6
-0.00382,8.0
-0.003816,8.0
-0.003812,8.0
-0.003808,8.0
-0.003804,8.0
-0.0038,8.0
-0.003796,8.0
-0.003792,8.0
-0.003788,8.0
-0.003784,8.0
-0.00378,8.0
-0.003776,8.0
-0.003772,8.0
-0.003768,8.0
-0.003764,8.0
-0.00376,8.0
-0.003756,8.0
-0.003752,8.0
-0.003748,8.0
-0.003744,8.0
-0.00374,8.0
-0.003736,8.0
-0.003732,8.0
-0.003728,8.0
-0.003724,8.0
-0.00372,8.0
-0.003716,8.0
-0.003712,8.0
-0.003708,8.0
-0.003704,8.0
-0.0037,8.0
-0.003696,8.0
-0.003692,8.0
-0.003688,8.0
-0.003684,8.0
-0.00368,8.0
-0.003676,8.0
-0.003672,8.4
-0.003668,8.0
-0.003664,8.4
-0.00366,8.0
-0.003656,8.4
-0.003652,8.4
-0.003648,8.4
-0.003644,8.0
-0.00364,8.0
-0.003636,8.0
-0.003632,8.0
-0.003628,8.0
-0.003624,8.0
-0.00362,8.4
-0.003616,8.0
-0.003612,8.0
-0.003608,8.0
-0.003604,8.0
-0.0036,8.0
-0.003596,8.0
-0.003592,8.0
-0.003588,8.0
-0.003584,8.0
-0.00358,8.4
-0.003576,8.0
-0.003572,8.0
-0.003568,8.0
-0.003564,8.0
-0.00356,8.0
-0.003556,8.0
-0.003552,8.0
-0.003548,8.0
-0.003544,8.0
-0.00354,8.0
-0.003536,8.0
-0.003532,8.0
-0.003528,8.0
-0.003524,8.0
-0.00352,8.0
-0.003516,8.0
-0.003512,8.0
-0.003508,8.0
-0.003504,8.0
-0.0035,8.0
-0.003496,8.0
-0.003492,8.0
-0.003488,8.0
-0.003484,8.0
-0.00348,8.0
-0.003476,8.0
-0.003472,8.0
-0.003468,8.0
-0.003464,8.0
-0.00346,7.6
-0.003456,8.0
-0.003452,7.6
-0.003448,7.6
-0.003444,8.0
-0.00344,8.0
-0.003436,7.6
-0.003432,7.6
-0.003428,8.0
-0.003424,7.6
-0.00342,7.6
-0.003416,7.6
-0.003412,7.6
-0.003408,7.6
-0.003404,7.6
-0.0034,7.6
-0.003396,7.6
-0.003392,7.6
-0.003388,7.6
-0.003384,7.2
-0.00338,7.6
-0.003376,7.6
-0.003372,7.6
-0.003368,7.6
-0.003364,7.6
-0.00336,7.2
-0.003356,7.6
-0.003352,7.6
-0.003348,7.6
-0.003344,7.2
-0.00334,7.6
-0.003336,7.2
-0.003332,7.6
-0.003328,7.6
-0.003324,7.6
-0.00332,7.6
-0.003316,7.2
-0.003312,7.2
-0.003308,7.6
-0.003304,6.8
-0.0033,7.2
-0.003296,7.2
-0.003292,6.8
-0.003288,7.2
-0.003284,7.2
-0.00328,7.2
-0.003276,7.2
-0.003272,7.2
-0.003268,7.2
-0.003264,6.8
-0.00326,7.2
-0.003256,7.2
-0.003252,7.2
-0.003248,7.2
-0.003244,6.8
-0.00324,6.8
-0.003236,6.4
-0.003232,6.8
-0.003228,6.8
-0.003224,6.8
-0.00322,6.8
-0.003216,6.8
-0.003212,7.2
-0.003208,6.8
-0.003204,6.8
-0.0032,6.8
-0.003196,6.8
-0.003192,6.8
-0.003188,6.8
-0.003184,6.8
-0.00318,6.8
-0.003176,6.8
-0.003172,6.8
-0.003168,6.8
-0.003164,6.8
-0.00316,6.8
-0.003156,6.8
-0.003152,6.8
-0.003148,6.4
-0.003144,6.8
-0.00314,6.4
-0.003136,6.4
-0.003132,6.4
-0.003128,6.8
-0.003124,6.4
-0.00312,6.4
-0.003116,6.4
-0.003112,6.4
-0.003108,6.4
-0.003104,6.4
-0.0031,6.4
-0.003096,6.4
-0.003092,6.4
-0.003088,6.4
-0.003084,6.0
-0.00308,6.4
-0.003076,6.4
-0.003072,6.0
-0.003068,6.0
-0.003064,6.0
-0.00306,6.4
-0.003056,6.0
-0.003052,6.0
-0.003048,6.0
-0.003044,6.0
-0.00304,6.0
-0.003036,6.0
-0.003032,6.0
-0.003028,6.0
-0.003024,6.0
-0.00302,6.0
-0.003016,6.0
-0.003012,6.0
-0.003008,6.0
-0.003004,6.0
-0.003,6.0
-0.002996,6.0
-0.002992,6.0
-0.002988,5.6
-0.002984,6.0
-0.00298,5.6
-0.002976,6.0
-0.002972,5.6
-0.002968,6.0
-0.002964,5.6
-0.00296,5.6
-0.002956,5.6
-0.002952,5.6
-0.002948,5.6
-0.002944,5.6
-0.00294,5.6
-0.002936,5.2
-0.002932,5.6
-0.002928,5.6
-0.002924,5.6
-0.00292,5.6
-0.002916,5.6
-0.002912,5.6
-0.002908,5.6
-0.002904,5.2
-0.0029,5.6
-0.002896,5.2
-0.002892,5.2
-0.002888,5.2
-0.002884,5.2
-0.00288,5.2
-0.002876,5.2
-0.002872,5.2
-0.002868,5.2
-0.002864,5.2
-0.00286,5.2
-0.002856,5.2
-0.002852,5.2
-0.002848,5.2
-0.002844,5.2
-0.00284,5.2
-0.002836,5.2
-0.002832,5.2
-0.002828,5.2
-0.002824,5.2
-0.00282,4.8
-0.002816,5.2
-0.002812,4.8
-0.002808,4.8
-0.002804,4.8
-0.0028,4.8
-0.002796,4.8
-0.002792,4.8
-0.002788,4.8
-0.002784,4.8
-0.00278,4.8
-0.002776,4.8
-0.002772,4.8
-0.002768,4.8
-0.002764,4.4
-0.00276,4.8
