Time,Signal
-0.004988,-8.0
-0.004984,-8.4
-0.00498,-8.4
-0.004976,-8.4
-0.004972,-8.4
-0.004968,-8.4
-0.004964,-8.4
-0.00496,-8.4
-0.004956,-8.8
-0.004952,-8.8
-0.004948,-8.8
-0.004944,-9.2
-0.00494,-9.2
-0.004936,-9.2
-0.004932,-9.2
-0.004928,-9.2
-0.004924,-9.6
-0.00492,-9.2
-0.004916,-9.6
-0.004912,-9.6
-0.004908,-9.6
-0.004904,-9.6
-0.0049,-9.6
-0.004896,-9.6
-0.004892,-9.6
-0.004888,-9.6
-0.004884,-10.0
-0.00488,-9.6
-0.004876,-10.0
-0.004872,-9.6
-0.004868,-9.6
-0.004864,-9.6
-0.00486,-10.0
-0.004856,-10.0
-0.004852,-10.0
-0.004848,-9.6
-0.004844,-10.0
-0.00484,-10.0
-0.004836,-9.6
-0.004832,-10.0
-0.004828,-10.0
-0.004824,-10.0
-0.00482,-10.0
-0.004816,-10.0
-0.004812,-10.0
-0.004808,-9.6
-0.004804,-10.0
-0.0048,-10.0
-0.004796,-10.0
-0.004792,-9.6
-0.004788,-10.0
-0.004784,-10.0
-0.00478,-10.0
-0.004776,-10.0
-0.004772,-9.6
-0.004768,-9.6
-0.004764,-9.6
-0.00476,-9.6
-0.004756,-9.6
-0.004752,-9.6
-0.004748,-9.6
-0.004744,-9.6
-0.00474,-9.6
-0.004736,-9.6
-0.004732,-9.6
-0.004728,-9.2
-0.004724,-9.2
-0.00472,-9.2
-0.004716,-9.2
-0.004712,-9.2
-0.004708,-8.8
-0.004704,-8.8
-0.0047,-8.8
-0.004696,-8.8
-0.004692,-8.8
-0.004688,-8.4
-0.004684,-8.4
-0.00468,-8.4
-0.004676,-8.4
-0.004672,-8.4
-0.004668,-8.4
-0.004664,-8.0
-0.00466,-8.0
-0.004656,-8.0
-0.004652,-8.0
-0.004648,-8.0
-0.004644,-7.6
-0.00464,-7.6
-0.004636,-7.6
-0.004632,-7.6
-0.004628,-7.2
-0.004624,-7.2
-0.00462,-7.2
-0.004616,-6.8
-0.004612,-6.8
-0.004608,-6.8
-0.004604,-6.8
-0.0046,-6.4
-0.004596,-6.8
-0.004592,-6.4
-0.004588,-6.0
-0.004584,-6.0
-0.00458,-6.0
-0.004576,-6.0
-0.004572,-5.6
-0.004568,-5.6
-0.004564,-5.6
-0.00456,-5.6
-0.004556,-5.2
-0.004552,-4.8
-0.004548,-4.8
-0.004544,-4.8
-0.00454,-4.8
-0.004536,-4.4
-0.004532,-4.8
-0.004528,-4.4
-0.004524,-4.4
-0.00452,-4.0
-0.004516,-4.0
-0.004512,-3.6
-0.004508,-3.6
-0.004504,-3.6
-0.0045,-3.2
-0.004496,-3.6
-0.004492,-3.2
-0.004488,-3.2
-0.004484,-2.8
-0.00448,-2.8
-0.004476,-2.4
-0.004472,-2.4
-0.004468,-2.4
-0.004464,-2.0
-0.00446,-2.4
-0.004456,-1.6
-0.004452,-1.6
-0.004448,-1.6
-0.004444,-1.2
-0.00444,-1.2
-0.004436,-1.2
-0.004432,-1.2
-0.004428,-0.8
-0.004424,-1.2
-0.00442,-0.4
-0.004416,-0.4
-0.004412,-0.4
-0.004408,-0.4
-0.004404,-0.4
-0.0044,0.0
-0.004396,0.0
-0.004392,0.4
-0.004388,0.4
-0.004384,0.8
-0.00438,0.4
-0.004376,0.8
-0.004372,1.2
-0.004368,1.2
-0.004364,1.2
-0.00436,1.2
-0.004356,1.6
-0.004352,1.6
-0.004348,1.6
-0.004344,1.6
-0.00434,2.0
-0.004336,2.4
-0.004332,2.0
-0.004328,2.4
-0.004324,2.4
-0.00432,2.4
-0.004316,2.4
-0.004312,2.4
-0.004308,2.8
-0.004304,2.8
-0.0043,2.8
-0.004296,3.2
-0.004292,3.2
-0.004288,3.6
-0.004284,3.6
-0.00428,3.6
-0.004276,3.6
-0.004272,4.0
-0.004268,4.0
-0.004264,4.0
-0.00426,4.4
-0.004256,4.4
-0.004252,4.4
-0.004248,4.4
-0.004244,4.4
-0.00424,4.8
-0.004236,4.4
-0.004232,4.8
-0.004228,5.2
-0.004224,4.8
-0.00422,5.2
-0.004216,5.2
-0.004212,5.2
-0.004208,5.2
-0.004204,5.2
-0.0042,5.2
-0.004196,5.2
-0.004192,5.6
-0.004188,6.0
-0.004184,5.6
-0.00418,5.6
-0.004176,6.0
-0.004172,6.0
-0.004168,6.0
-0.004164,6.0
-0.00416,6.0
-0.004156,6.4
-0.004152,6.0
