Time,Signal
-0.004988,-1.6
-0.004984,-2.0
-0.00498,-1.6
-0.004976,-1.6
-0.004972,-1.6
-0.004968,-1.6
-0.004964,-2.0
-0.00496,-1.6
-0.004956,-1.6
-0.004952,-2.0
-0.004948,-1.6
-0.004944,-1.6
-0.00494,-1.6
-0.004936,-1.6
-0.004932,-1.6
-0.004928,-1.6
-0.004924,-2.0
-0.00492,-1.6
-0.004916,-2.0
-0.004912,-2.0
-0.004908,-2.0
-0.004904,-1.6
-0.0049,-2.0
-0.004896,-1.6
-0.004892,-1.6
-0.004888,-2.0
-0.004884,-2.0
-0.00488,-1.6
-0.004876,-2.0
-0.004872,-2.0
-0.004868,-2.0
-0.004864,-2.0
-0.00486,-2.0
-0.004856,-2.0
-0.004852,-2.0
-0.004848,-2.0
-0.004844,-2.0
-0.00484,-2.0
-0.004836,-2.0
-0.004832,-2.0
-0.004828,-2.0
-0.004824,-2.0
-0.00482,-2.0
-0.004816,-2.0
-0.004812,-2.0
-0.004808,-2.0
-0.004804,-2.0
-0.0048,-2.0
-0.004796,-2.0
-0.004792,-2.0
-0.004788,-2.4
-0.004784,-2.4
-0.00478,-2.4
-0.004776,-2.0
-0.004772,-2.0
-0.004768,-2.0
-0.004764,-2.0
-0.00476,-2.0
-0.004756,-2.0
-0.004752,-2.0
-0.004748,-2.0
-0.004744,-2.4
-0.00474,-2.0
-0.004736,-2.0
-0.004732,-2.0
-0.004728,-2.0
-0.004724,-2.0
-0.00472,-2.0
-0.004716,-2.4
-0.004712,-2.4
-0.004708,-2.4
-0.004704,-2.4
-0.0047,-2.4
-0.004696,-2.4
-0.004692,-2.0
-0.004688,-2.4
-0.004684,-2.4
-0.00468,-2.0
-0.004676,-2.4
-0.004672,-2.0
-0.004668,-2.4
-0.004664,-2.4
-0.00466,-2.4
-0.004656,-2.4
-0.004652,-2.4
-0.004648,-2.4
-0.004644,-2.4
-0.00464,-2.4
-0.004636,-2.4
-0.004632,-2.4
-0.004628,-2.4
-0.004624,-2.4
-0.00462,-2.4
-0.004616,-2.8
-0.004612,-2.4
-0.004608,-2.4
-0.004604,-2.4
-0.0046,-2.4
-0.004596,-2.4
-0.004592,-2.4
-0.004588,-2.8
-0.004584,-2.8
-0.00458,-2.4
-0.004576,-2.4
-0.004572,-2.4
-0.004568,-2.4
-0.004564,-2.4
-0.00456,-2.4
-0.004556,-2.4
-0.004552,-2.4
-0.004548,-2.4
-0.004544,-2.4
-0.00454,-2.4
-0.004536,-2.4
-0.004532,-2.8
-0.004528,-2.4
-0.004524,-2.8
-0.00452,-2.4
-0.004516,-2.4
-0.004512,-2.0
-0.004508,-2.4
-0.004504,-2.8
-0.0045,-2.4
-0.004496,-2.8
-0.004492,-2.4
-0.004488,-2.4
-0.004484,-2.4
-0.00448,-2.4
-0.004476,-2.4
-0.004472,-2.8
-0.004468,-2.4
-0.004464,-2.4
-0.00446,-2.4
-0.004456,-2.4
-0.004452,-2.4
-0.004448,-2.4
-0.004444,-2.4
-0.00444,-2.4
-0.004436,-2.4
-0.004432,-2.8
-0.004428,-2.0
-0.004424,-2.0
-0.00442,-2.4
-0.004416,-2.4
-0.004412,-2.4
-0.004408,-2.4
-0.004404,-2.4
-0.0044,-2.4
-0.004396,-2.4
-0.004392,-2.4
-0.004388,-2.4
-0.004384,-2.4
-0.00438,-2.4
-0.004376,-2.4
-0.004372,-2.4
-0.004368,-2.4
-0.004364,-2.0
-0.00436,-2.4
-0.004356,-2.0
-0.004352,-2.0
-0.004348,-2.4
-0.004344,-2.4
-0.00434,-2.4
-0.004336,-2.4
-0.004332,-2.8
-0.004328,-2.4
-0.004324,-2.4
-0.00432,-2.4
-0.004316,-2.4
-0.004312,-2.4
-0.004308,-2.4
-0.004304,-2.4
-0.0043,-2.4
-0.004296,-2.4
-0.004292,-2.4
-0.004288,-2.4
-0.004284,-2.4
-0.00428,-2.4
-0.004276,-2.0
-0.004272,-2.4
-0.004268,-2.0
-0.004264,-2.4
-0.00426,-2.4
-0.004256,-2.4
-0.004252,-2.4
-0.004248,-2.0
-0.004244,-2.0
-0.00424,-2.0
-0.004236,-2.0
-0.004232,-2.0
-0.004228,-2.0
-0.004224,-2.0
-0.00422,-2.4
-0.004216,-2.0
-0.004212,-2.0
-0.004208,-2.0
-0.004204,-2.0
-0.0042,-2.0
-0.004196,-2.0
-0.004192,-2.0
-0.004188,-2.0
-0.004184,-2.4
-0.00418,-2.0
-0.004176,-2.4
-0.004172,-2.0
-0.004168,-2.0
-0.004164,-2.0
-0.00416,-2.0
-0.004156,-2.0
-0.004152,-1.6
-0.004148,-2.0
-0.004144,-2.0
-0.00414,-2.0
-0.004136,-1.6
-0.004132,-2.0
-0.004128,-2.0
-0.004124,-2.0
-0.00412,-1.6
-0.004116,-2.0
-0.004112,-2.0
-0.004108,-2.0
-0.004104,-2.0
-0.0041,-2.0
-0.004096,-2.0
-0.004092,-2.0
-0.004088,-1.6
-0.004084,-2.0
-0.00408,-2.0
-0.004076,-2.0
-0.004072,-2.0
-0.004068,-1.6
-0.004064,-1.6
-0.00406,-1.6
-0.004056,-1.6
-0.004052,-1.6
-0.004048,-1.6
-0.004044,-1.6
-0.00404,-1.6
-0.004036,-1.6
-0.004032,-1.6
-0.004028,-1.6
-0.004024,-1.2
-0.00402,-1.6
-0.004016,-1.6
-0.004012,-1.6
-0.004008,-1.6
-0.004004,-1.6
-0.004,-1.6
-0.003996,-2.0
-0.003992,-1.6
-0.003988,-1.2
-0.003984,-1.2
-0.00398,-1.2
-0.003976,-1.6
-0.003972,-1.2
-0.003968,-1.2
-0.003964,-1.2
-0.00396,-1.2
-0.003956,-1.2
-0.003952,-1.2
-0.003948,-1.2
-0.003944,-1.2
-0.00394,-1.2
-0.003936,-1.2
-0.003932,-1.2
-0.003928,-1.2
-0.003924,-1.6
-0.00392,-1.2
-0.003916,-1.2
-0.003912,-1.2
-0.003908,-1.2
-0.003904,-1.2
-0.0039,-1.2
-0.003896,-1.2
-0.003892,-1.2
-0.003888,-0.8
-0.003884,-1.2
-0.00388,-1.2
-0.003876,-1.2
-0.003872,-1.2
-0.003868,-1.2
-0.003864,-1.2
-0.00386,-0.8
-0.003856,-0.8
-0.003852,-0.8
-0.003848,-1.2
-0.003844,-0.8
-0.00384,-0.8
-0.003836,-0.8
-0.003832,-1.2
-0.003828,-0.8
-0.003824,-0.8
-0.00382,-0.8
